stop_id,stop_name,stop_lat,stop_lon,stop_desc
11910518849,Avenida del Ejército,-8.0961305,-79.0178601,27(1-10-19-20-21-22-23-39-4-41-42-45-47-49-51-53-57-58-59-67-7-70-78-79-8-83-9)
13546545247,unnamed,-8.0950773,-79.0204626,26(1-10-19-20-21-23-39-4-41-42-45-47-49-51-53-57-58-59-67-7-70-78-79-8-83-9)
13546545245,unnamed,-8.0940458,-79.0233164,28(1-10-18-19-2-20-21-23-39-4-41-42-45-47-51-53-57-58-59-67-68-7-70-78-79-8-83-9)
13546546054,unnamed,-8.0939734,-79.0260984,14(1-10-2-4-46-47-5-51-57-59-7-78-8-9)
13546545252,unnamed,-8.0961129,-79.0284252,13(1-10-2-4-46-47-51-57-59-7-78-8-9)
13546535048,unnamed,-8.0969634,-79.0301206,11(1-10-17-2-33-57-59-7-78-8-9)
13546546373,unnamed,-8.0517486,-79.0549211,1(1)
13546545785,unnamed,-8.0507892,-79.0518604,1(1)
13546545790,unnamed,-8.0500964,-79.0511757,1(1)
13546545782,unnamed,-8.0500254,-79.0513641,1(1)
13546546372,unnamed,-8.0477868,-79.0494279,2(1-2)
13546545787,unnamed,-8.0458445,-79.0500586,2(1-2)
13546545784,unnamed,-8.0454931,-79.0502241,2(1-2)
13546545788,unnamed,-8.0437706,-79.051617,1(1)
1098649505,Avenida Metropolitana 1,-8.0911066,-79.0423568,1(2)
13546545927,unnamed,-8.0910998,-79.0424503,4(10-2-27-6)
13546545130,unnamed,-8.0910041,-79.0447532,2(2-27)
13546545926,unnamed,-8.0908895,-79.04763,3(2-27-56)
13546545125,unnamed,-8.0930797,-79.048031,3(2-27-56)
13546545923,unnamed,-8.0972199,-79.0484984,1(2)
13546545127,unnamed,-8.0990339,-79.048957,1(2)
13546545935,unnamed,-8.1009183,-79.0490789,9(2-27-4-5-56-63-65-66-80)
13546545137,unnamed,-8.1011972,-79.0458681,9(2-27-4-5-56-63-65-66-80)
13546545265,unnamed,-8.1030991,-79.0455975,11(11-12-15-2-37-43-5-59-65-80-84)
13546545263,unnamed,-8.1061937,-79.0467754,11(11-12-15-2-37-43-5-59-65-80-84)
13546546064,unnamed,-8.1098969,-79.0477464,10(11-12-15-2-43-5-59-65-80-84)
11910645397,Calle 26,-8.1129353,-79.0479103,11(11-12-15-16-2-43-5-59-65-80-84)
13546546062,unnamed,-8.1145723,-79.0464723,8(11-12-2-43-5-59-65-84)
13546545259,unnamed,-8.1174487,-79.043084,10(11-12-2-43-46-5-59-65-80-84)
13546545258,unnamed,-8.1190688,-79.0411585,10(11-12-2-43-46-5-59-65-80-84)
13546546048,unnamed,-8.1250348,-79.0376479,20(12-14-17-2-24-37-4-46-47-49-55-57-58-59-65-7-75-8-80-9)
13546546053,unnamed,-8.1263244,-79.0343534,21(12-14-17-2-24-37-4-46-47-49-52-55-57-58-59-61-65-7-8-80-9)
11910359975,Prolongación Cesar Vallejo,-8.12682,-79.0311438,21(12-14-17-2-24-37-4-46-47-49-52-55-57-58-59-61-65-7-8-80-9)
13546545954,unnamed,-8.1099981,-79.0199348,9(2-33-49-5-64-68-69-71-74)
13546545991,unnamed,-8.1091442,-79.0210214,9(2-33-49-5-64-68-69-71-74)
13546545988,unnamed,-8.1082618,-79.0216367,26(13-14-15-2-20-22-24-26-33-34-36-49-5-50-52-53-60-61-64-68-69-71-73-74-75-77)
5099494790,Avenida Perú,-8.1072731,-79.0220781,8(2-33-5-64-68-69-71-74)
4937067022,Avenida Del Ejército,-8.1056158,-79.0240072,26(12-15-17-18-2-21-24-26-29-33-34-36-40-5-50-52-55-60-61-63-64-68-72-73-75-77)
11895957225,Calle Agricultura,-8.1056576,-79.0276442,24(12-15-17-18-2-21-26-29-33-34-36-40-5-50-52-55-60-61-63-64-72-73-75-77)
13546545269,unnamed,-8.1043057,-79.0291152,23(15-17-18-2-21-26-29-33-34-36-40-5-50-52-55-60-61-63-64-72-73-75-77)
13546545879,unnamed,-8.1031684,-79.0284234,4(18-2-33-47)
13546535062,unnamed,-8.1013836,-79.0268945,4(18-2-33-47)
13546545877,unnamed,-8.0987275,-79.0244177,3(18-2-68)
13546535060,unnamed,-8.096475,-79.0224672,3(18-2-68)
13546545627,unnamed,-8.0787356,-79.0421107,3(2-33-57)
13546545724,unnamed,-8.0771087,-79.0430206,3(2-33-57)
13546545629,unnamed,-8.0746795,-79.0443665,3(2-33-57)
13546545630,unnamed,-8.0721624,-79.0456464,3(2-33-57)
13546545697,unnamed,-8.0679315,-79.0475825,1(2)
13546546309,unnamed,-8.066938,-79.0454769,4(2-20-24-53)
13546545700,unnamed,-8.0627853,-79.047873,4(2-20-24-53)
13546545703,unnamed,-8.0575201,-79.0488729,6(2-20-24-33-53-57)
13546546314,unnamed,-8.0559167,-79.0497489,4(2-20-24-53)
13546546355,unnamed,-8.0557104,-79.0485844,4(2-20-24-53)
13546545780,unnamed,-8.0528817,-79.0501314,1(2)
13546546354,unnamed,-8.0605411,-79.0478548,6(2-20-24-33-53-57)
13546545621,unnamed,-8.0632474,-79.0474714,4(2-20-24-53)
13546545699,unnamed,-8.0644393,-79.0461571,4(2-20-24-53)
13546545620,unnamed,-8.0648641,-79.0457973,4(2-20-24-53)
13546546350,unnamed,-8.0656021,-79.0449278,4(2-20-24-53)
13546546310,unnamed,-8.0658787,-79.0447687,4(2-20-24-53)
13546546349,unnamed,-8.0667633,-79.0452012,4(2-20-24-53)
13546545619,unnamed,-8.0679599,-79.0478116,1(2)
13546545726,unnamed,-8.0720366,-79.0458058,3(2-33-57)
13546545725,unnamed,-8.074817,-79.0443208,3(2-33-57)
13546545628,unnamed,-8.076952,-79.0431166,3(2-33-57)
13546545723,unnamed,-8.0792718,-79.0418243,3(2-33-57)
13546535100,unnamed,-8.0881752,-79.0422652,18(10-2-26-27-28-29-30-31-32-34-35-36-37-59-6-78-8-81)
1098604575,Avenida Metropolitana 1,-8.0912942,-79.0418795,1(2)
3128363121,Sin nombre,-8.0660298,-79.1099423,2(3-65)
13546546257,unnamed,-8.0670427,-79.1119697,1(3)
13546545510,unnamed,-8.0683357,-79.1169754,1(3)
13546545511,unnamed,-8.0723531,-79.115696,1(3)
13546545512,unnamed,-8.0754246,-79.1153403,2(3-65)
13546546258,unnamed,-8.0785497,-79.1164473,2(3-65)
13546545502,unnamed,-8.0799599,-79.1185439,6(3-4-5-63-65-66)
13546546247,unnamed,-8.0765994,-79.1176733,6(3-4-5-63-65-66)
13546546239,unnamed,-8.0734127,-79.1183684,6(3-4-5-63-65-66)
13546546235,unnamed,-8.0756212,-79.1190308,6(3-4-5-63-65-66)
13546545551,unnamed,-8.0785593,-79.1204921,6(3-4-5-63-65-66)
13546546292,unnamed,-8.0812312,-79.1227161,6(3-4-5-63-65-66)
13546545545,unnamed,-8.086004,-79.1222823,6(3-4-5-63-65-66)
12121155280,Avenida la Rivera,-8.089278,-79.1195454,6(3-4-5-63-65-66)
13546545535,unnamed,-8.0913396,-79.1179093,6(3-4-5-63-65-66)
13546546255,unnamed,-8.0989125,-79.109481,1(3)
13546546265,unnamed,-8.0990953,-79.1093556,1(3)
13546546264,unnamed,-8.1009414,-79.1067659,1(3)
13546546256,unnamed,-8.1009844,-79.1065686,1(3)
13546545503,unnamed,-8.1027977,-79.1028561,1(3)
13546546240,unnamed,-8.1029646,-79.1024055,1(3)
13546546253,unnamed,-8.1049948,-79.0996378,1(3)
13546546241,unnamed,-8.105031,-79.0994216,1(3)
13546546250,unnamed,-8.0957239,-79.0986323,1(3)
13546545498,unnamed,-8.0880754,-79.0944991,6(3-4-5-63-65-66)
13546546238,unnamed,-8.0889465,-79.0916476,6(3-4-5-63-65-66)
13546545509,unnamed,-8.0912967,-79.0846524,6(3-4-5-63-65-66)
13546545508,unnamed,-8.0925669,-79.0803176,6(3-4-5-63-65-66)
13546545507,unnamed,-8.0932446,-79.0765552,6(3-4-5-63-65-66)
13546545506,unnamed,-8.0982767,-79.0687276,6(3-4-5-63-65-66)
13546545505,unnamed,-8.0998802,-79.0648293,6(3-4-5-63-65-66)
13546545504,unnamed,-8.1004971,-79.061646,6(3-4-5-63-65-66)
13546546254,unnamed,-8.1011311,-79.0574763,6(3-4-5-63-65-66)
13546545956,unnamed,-8.1076033,-79.0446508,5(14-22-24-3-37)
13546545957,unnamed,-8.108478,-79.0421921,10(14-15-16-20-22-24-3-37-53-80)
13546545959,unnamed,-8.1093949,-79.0396905,10(14-15-16-20-22-24-3-37-53-80)
13546545961,unnamed,-8.1112557,-79.0364068,38(10-14-16-17-20-21-22-24-27-28-3-31-32-35-37-4-40-47-49-50-51-52-53-55-56-57-58-6-60-61-64-66-72-73-75-77-78-81)
13546545147,unnamed,-8.1207964,-79.0250079,9(14-22-3-40-52-60-72-73-77)
13546545921,unnamed,-8.1225606,-79.023608,13(14-18-22-3-39-40-41-52-60-70-72-73-77)
13546545939,unnamed,-8.1247449,-79.0229252,17(17-18-19-3-30-39-40-41-42-43-44-45-67-68-70-72-84)
13546545941,unnamed,-8.1265933,-79.0223498,17(17-18-19-3-30-39-40-41-42-43-44-45-67-68-70-72-84)
13546545142,unnamed,-8.1293166,-79.0215133,18(17-18-19-3-30-39-40-41-42-43-44-45-67-68-70-72-77-84)
2549352804,Sin nombre,-8.1302637,-79.0209164,1(3)
5491675677,Avenida la Paz,-8.0902207,-79.1155744,2(4-5)
13546545552,unnamed,-8.0885672,-79.1152844,2(4-5)
13546545522,unnamed,-8.0862166,-79.1144837,2(4-5)
13546545514,unnamed,-8.0856184,-79.1143657,2(4-5)
13546546261,unnamed,-8.0827213,-79.1134901,2(4-5)
13546546274,unnamed,-8.0975252,-79.1106729,5(4-5-63-65-66)
13546546267,unnamed,-8.0868799,-79.1000869,5(4-5-63-65-66)
13546545136,unnamed,-8.1009718,-79.0551083,6(4-5-56-63-65-66)
13546545937,unnamed,-8.1018285,-79.0431964,13(10-12-22-27-4-5-56-57-58-6-63-65-66)
13546545139,unnamed,-8.1026501,-79.0398522,12(10-12-27-4-5-56-57-58-6-63-65-66)
13546545140,unnamed,-8.1039363,-79.0373475,12(10-12-27-4-5-56-57-58-6-63-65-66)
11910518835,Calle Santiago de Chile,-8.1061083,-79.0362453,32(10-17-21-27-28-31-32-35-4-40-46-47-49-50-51-52-55-56-57-58-6-60-61-64-65-66-72-73-75-77-78-81)
13546545899,unnamed,-8.1078566,-79.0370376,34(10-17-21-22-27-28-31-32-35-37-4-40-46-47-49-50-51-52-55-56-57-58-6-60-61-64-65-66-72-73-75-77-78-81)
13546535068,unnamed,-8.1131272,-79.0131415,7(28-29-32-4-5-63-81)
13546535069,unnamed,-8.1131813,-79.0107178,7(28-29-32-4-5-63-81)
13546545884,unnamed,-8.1127836,-79.0081107,7(28-29-32-4-5-63-81)
13546545228,unnamed,-8.1109529,-79.0070866,6(28-29-32-4-5-81)
13546535064,unnamed,-8.1055513,-79.0071712,4(28-32-4-81)
13546535054,unnamed,-8.103101,-79.0072731,2(4-66)
13546546036,unnamed,-8.1038057,-79.009381,1(4)
13546546056,unnamed,-8.0983175,-79.0305376,4(4-46-47-51)
13546545251,unnamed,-8.1008793,-79.0320016,4(4-46-47-51)
13546546055,unnamed,-8.1034995,-79.0333794,22(12-15-17-21-4-40-46-47-49-5-50-51-52-55-60-61-63-64-72-73-75-77)
13546545138,unnamed,-8.1042714,-79.0364368,9(12-15-27-4-5-57-58-65-66)
13546545938,unnamed,-8.1020649,-79.0413002,10(12-15-27-4-5-56-57-58-65-66)
13546545934,unnamed,-8.1007275,-79.0488069,8(27-4-5-56-63-65-66-80)
13546545936,unnamed,-8.1007105,-79.0510692,6(4-5-56-63-65-66)
13546545501,unnamed,-8.099563,-79.0649709,6(3-4-5-63-65-66)
13546545500,unnamed,-8.0910791,-79.0846485,6(3-4-5-63-65-66)
13546545499,unnamed,-8.0897285,-79.0885843,6(3-4-5-63-65-66)
13546545497,unnamed,-8.0878973,-79.0944031,6(3-4-5-63-65-66)
13546546263,unnamed,-8.0867295,-79.1001045,5(4-5-63-65-66)
13546546262,unnamed,-8.0972975,-79.1105261,5(4-5-63-65-66)
13546545517,unnamed,-8.0898534,-79.1189116,6(3-4-5-63-65-66)
13546546260,unnamed,-8.0838447,-79.1230144,6(3-4-5-63-65-66)
